,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-28,00:05:20.900,10629.37, 3430.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10602.70, 3427.64,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,21232.07, 6858.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28090.07, 9742.11, 2944.00,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9704.54, 2932.66,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,19446.65, 5876.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25323.31,  40678.71,  12734.66,      0.00,      0.00,  40678.71,  12734.66,  53413.38
2024-09-28,00:05:21.900, 7714.25, 2479.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7694.62, 2479.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15408.87, 4959.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20368.00, 7108.26, 2153.54,    0.00,    0.00,,,,,,,,, 7080.56, 2145.58,    0.00,    0.00,,,,,,,,,14188.82, 4299.12,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18487.94,  29597.69,   9258.26,      0.00,      0.00,  29597.69,   9258.26,  38855.95
2024-09-28,00:05:22.900, 5659.04, 3188.57,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5543.10, 3159.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,11202.14, 6348.10,    0.00,    0.00,    1.02,    1.02,    0.00,    0.00,17550.24, 5372.10, 3008.93,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5213.61, 2978.20,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,10585.71, 5987.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16572.85,  21787.85,  12335.24,      0.00,      0.00,  21787.86,  12335.24,  34123.09
2024-09-28,00:05:23.900, 4079.59, 1779.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3978.47, 1772.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8058.07, 3552.30,    0.00,    0.00,    1.01,    1.02,    0.00,    0.00,11610.36, 3990.77, 1652.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3894.20, 1632.43,    0.00,    0.00,,,,,,,,, 7884.97, 3284.90,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,11169.87,  15943.04,   6837.20,      0.00,      0.00,  15943.04,   6837.20,  22780.24
2024-09-28,00:05:24.900, 8164.70, 4749.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7847.58, 4748.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16012.27, 9497.36,    0.00,    0.00,    1.02,    1.02,    0.00,    0.00,25509.63, 7847.74, 4000.17,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7530.47, 3966.05,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,15378.21, 7966.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23344.43,  31390.48,  17463.59,      0.00,      0.00,  31390.49,  17463.59,  48854.07
2024-09-28,00:05:25.901,  307.77,  183.05,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  297.11,  179.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  604.87,  362.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  967.54,  281.12,  377.62,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  258.99,  363.19,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,  540.11,  740.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00, 1280.92,   1144.99,   1103.47,      0.00,      0.00,   1144.99,   1103.47,   2248.46
2024-09-28,00:05:26.901, 3469.21, 1693.94,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3403.68, 1692.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6872.88, 3386.13,    0.00,    0.00,    1.01,    1.01,    0.00,    0.00,10259.01, 3586.01, 1836.19,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 3522.86, 1820.12,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 7108.86, 3656.31,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10765.18,  13981.75,   7042.44,      0.00,      0.00,  13981.75,   7042.44,  21024.19
2024-09-28,00:05:27.901, 7210.83, 2259.22,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7145.13, 2259.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14355.96, 4519.21,    0.00,    0.00,    1.00,    1.01,    0.00,    0.00,18875.17, 7193.13, 2255.54,    0.00,    0.00,,,,,,,,, 7120.23, 2241.38,    0.00,    0.00,,,,,,,,,14313.36, 4496.91,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,18810.27,  28669.32,   9016.12,      0.00,      0.00,  28669.33,   9016.12,  37685.45
2024-09-28,00:05:28.903, 7868.86, 2275.77,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7842.31, 2275.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15711.17, 4551.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20262.53, 7873.37, 2279.41,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7854.57, 2273.81,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,15727.95, 4553.22,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20281.17,  31439.12,   9104.57,      0.00,      0.00,  31439.12,   9104.57,  40543.70
2024-09-28,00:05:29.902, 8601.84, 2575.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8576.31, 2574.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17178.15, 5150.28,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22328.43, 8571.43, 2556.70,    0.00,    0.00,,,,,,,,, 8541.87, 2548.88,    0.00,    0.00,,,,,,,,,17113.30, 5105.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22218.88,  34291.45,  10255.85,      0.00,      0.00,  34291.45,  10255.85,  44547.30
2024-09-28,00:05:30.903, 6197.23, 1865.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6169.67, 1864.95,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12366.89, 3730.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16096.97, 6203.85, 1905.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6179.71, 1898.86,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,12383.56, 3804.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16187.76,  24750.45,   7534.29,      0.00,      0.00,  24750.45,   7534.29,  32284.74
2024-09-28,00:05:31.902, 9130.98, 2703.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9104.37, 2702.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18235.36, 5405.59,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23640.94, 9113.71, 2676.38,    0.00,    0.00,,,,,,,,, 9080.29, 2666.47,    0.00,    0.00,,,,,,,,,18194.00, 5342.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23536.85,  36429.35,  10748.44,      0.00,      0.00,  36429.35,  10748.44,  47177.79
2024-09-28,00:05:32.905, 5545.22, 1709.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5527.09, 1709.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,11072.32, 3419.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14491.57, 5516.04, 1703.78,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5500.79, 1700.08,    0.00,    0.00,,,,,,,,,11016.83, 3403.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14420.69,  22089.15,   6823.12,      0.00,      0.00,  22089.15,   6823.12,  28912.27
2024-09-28,00:05:33.905, 6397.47, 1906.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6376.54, 1904.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12774.01, 3811.03,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16585.03, 6325.29, 1940.75,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6302.77, 1934.11,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,12628.06, 3874.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16502.92,  25402.06,   7685.89,      0.00,      0.00,  25402.07,   7685.89,  33087.96
2024-09-28,00:05:34.904, 7692.21, 2297.14,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7663.96, 2295.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15356.17, 4592.81,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19948.99, 7753.00, 2306.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7723.20, 2299.49,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,15476.21, 4606.35,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20082.56,  30832.38,   9199.17,      0.00,      0.00,  30832.38,   9199.17,  40031.55
2024-09-28,00:05:35.905, 6587.52, 1945.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6565.56, 1944.63,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,13153.08, 3889.72,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17042.80, 6646.03, 1929.65,    0.00,    0.00,,,,,,,,, 6624.05, 1922.78,    0.00,    0.00,,,,,,,,,13270.08, 3852.43,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,17122.51,  26423.16,   7742.16,      0.00,      0.00,  26423.16,   7742.16,  34165.32
2024-09-28,00:05:36.904, 4189.24, 1263.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4174.45, 1262.86,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8363.69, 2526.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10890.54, 4190.86, 1306.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4169.48, 1300.25,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00, 8360.34, 2607.13,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,10967.47,  16724.03,   5133.98,      0.00,      0.00,  16724.04,   5133.98,  21858.02
2024-09-28,00:05:37.906, 8541.15, 2551.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8515.58, 2548.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17056.73, 5100.11,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22156.84, 8627.97, 2562.40,    0.00,    0.00,,,,,,,,, 8598.61, 2553.58,    0.00,    0.00,,,,,,,,,17226.57, 5115.98,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22342.55,  34283.30,  10216.09,      0.00,      0.00,  34283.30,  10216.09,  44499.39
2024-09-28,00:05:38.906, 8786.08, 2623.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8750.54, 2622.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17536.62, 5246.20,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22782.82, 8749.48, 2559.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8713.96, 2552.68,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,17463.43, 5112.21,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22575.64,  35000.05,  10358.41,      0.00,      0.00,  35000.05,  10358.41,  45358.46
2024-09-28,00:05:39.908, 8844.63, 2660.92,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8810.87, 2660.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17655.50, 5321.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22976.87, 8756.08, 2582.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8726.67, 2577.57,    0.00,    0.00,,,,,,,,,17482.76, 5160.23,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22642.99,  35138.25,  10481.61,      0.00,      0.00,  35138.25,  10481.61,  45619.86
2024-09-28,00:05:40.908,11030.48, 3333.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10988.88, 3331.07,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,22019.37, 6664.12,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28683.49,10945.00, 3256.28,    0.00,    0.00,,,,,,,,,10912.53, 3250.79,    0.00,    0.00,,,,,,,,,21857.53, 6507.07,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,28364.60,  43876.89,  13171.20,      0.00,      0.00,  43876.89,  13171.20,  57048.09
2024-09-28,00:05:41.908, 5024.24, 1621.46,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 4997.66, 1619.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10021.89, 3241.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,13262.89, 5297.14, 1785.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 5265.46, 1777.24,    0.00,    0.00,,,,,,,,,10562.60, 3563.08,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,14125.68,  20584.50,   6804.08,      0.00,      0.00,  20584.50,   6804.08,  27388.57
2024-09-28,00:05:42.910, 8417.02, 2577.76,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8388.97, 2574.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16805.98, 5152.30,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21958.28, 8984.40, 2945.35,    0.00,    0.00,,,,,,,,, 8955.79, 2935.92,    0.00,    0.00,,,,,,,,,17940.19, 5881.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23821.46,  34746.17,  11033.57,      0.00,      0.00,  34746.18,  11033.57,  45779.75
2024-09-28,00:05:43.912, 8018.52, 2439.44,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7990.47, 2437.07,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16008.99, 4876.51,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20885.50, 8509.04, 2816.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8477.87, 2808.43,    0.00,    0.00,,,,,,,,,16986.91, 5625.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22612.06,  32995.90,  10501.66,      0.00,      0.00,  32995.90,  10501.66,  43497.56
2024-09-28,00:05:44.909,10161.19, 3078.56,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10124.50, 3074.84,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,20285.69, 6153.41,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26439.10,10425.51, 3302.91,    0.00,    0.00,,,,,,,,,10378.22, 3288.50,    0.00,    0.00,,,,,,,,,20803.73, 6591.41,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27395.14,  41089.43,  12744.82,      0.00,      0.00,  41089.43,  12744.82,  53834.25
2024-09-28,00:05:45.910, 9463.85, 2690.75,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9441.61, 2689.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18905.46, 5380.35,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24285.82, 9315.78, 2699.22,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9282.91, 2688.34,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18598.69, 5387.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23986.25,  37504.15,  10767.91,      0.00,      0.00,  37504.15,  10767.91,  48272.06
2024-09-28,00:05:46.909,10117.40, 2994.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10093.28, 2992.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,20210.67, 5987.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26198.07, 9928.82, 3001.76,    0.00,    0.00,,,,,,,,, 9896.15, 2992.95,    0.00,    0.00,,,,,,,,,19824.98, 5994.71,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25819.69,  40035.65,  11982.11,      0.00,      0.00,  40035.65,  11982.11,  52017.76
2024-09-28,00:05:47.909,10490.51, 3085.17,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,10465.52, 3082.53,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,20956.02, 6167.70,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,27123.72,10340.57, 3105.67,    0.00,    0.00,,,,,,,,,10305.39, 3093.91,    0.00,    0.00,,,,,,,,,20645.96, 6199.58,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26845.54,  41601.98,  12367.28,      0.00,      0.00,  41601.98,  12367.28,  53969.26
2024-09-28,00:05:48.909, 7826.41, 2428.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7806.61, 2426.97,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15633.01, 4855.33,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20488.34, 7728.68, 2439.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7701.15, 2432.38,    0.00,    0.00,,,,,,,,,15429.83, 4871.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20301.23,  31062.85,   9726.73,      0.00,      0.00,  31062.85,   9726.73,  40789.57
2024-09-28,00:05:49.910, 8330.57, 2602.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8311.65, 2601.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16642.22, 5203.93,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21846.15, 8238.02, 2634.61,    0.00,    0.00,,,,,,,,, 8208.15, 2624.35,    0.00,    0.00,,,,,,,,,16446.17, 5258.95,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21705.12,  33088.39,  10462.88,      0.00,      0.00,  33088.39,  10462.88,  43551.27
2024-09-28,00:05:50.910, 6187.64, 2001.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6172.08, 2000.60,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,12359.72, 4002.26,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16361.98, 6070.61, 2020.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 6048.66, 2013.60,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,12119.27, 4033.96,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,16153.24,  24478.99,   8036.22,      0.00,      0.00,  24479.00,   8036.22,  32515.22
2024-09-28,00:05:51.909, 7385.12, 2390.19,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7366.25, 2389.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14751.37, 4779.54,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19530.91, 7251.80, 2400.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7225.50, 2391.34,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,14477.30, 4791.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,19269.16,  29228.67,   9571.40,      0.00,      0.00,  29228.67,   9571.40,  38800.07
2024-09-28,00:05:52.911, 7933.94, 2597.16,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7915.26, 2595.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,15849.21, 5193.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21042.36, 7816.14, 2596.05,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7793.76, 2589.45,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,15609.90, 5185.50,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,20795.39,  31459.10,  10378.65,      0.00,      0.00,  31459.10,  10378.65,  41837.76
2024-09-28,00:05:53.910, 9094.16, 2942.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9073.65, 2941.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18167.81, 5884.38,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,24052.19, 8953.75, 2940.59,    0.00,    0.00,,,,,,,,, 8920.82, 2930.56,    0.00,    0.00,,,,,,,,,17874.57, 5871.15,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23745.72,  36042.38,  11755.53,      0.00,      0.00,  36042.38,  11755.53,  47797.91
2024-09-28,00:05:54.912, 8743.71, 2761.71,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8725.36, 2760.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,17469.07, 5521.98,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,22991.05, 8710.50, 2832.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8685.32, 2824.98,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,17395.82, 5657.06,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,23052.88,  34864.89,  11179.04,      0.00,      0.00,  34864.89,  11179.04,  46043.93
2024-09-28,00:05:55.909, 9630.67, 3078.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9606.86, 3075.80,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,19237.52, 6154.49,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25392.02, 9568.11, 3157.05,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9531.95, 3143.97,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,19100.06, 6301.01,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25401.07,  38337.59,  12455.51,      0.00,      0.00,  38337.59,  12455.51,  50793.09
2024-09-28,00:05:56.910, 9443.50, 3110.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9422.88, 3108.89,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18866.38, 6219.78,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25086.16, 9411.31, 3184.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9379.67, 3173.57,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18790.98, 6358.40,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,25149.38,  37657.36,  12578.18,      0.00,      0.00,  37657.36,  12578.18,  50235.54
2024-09-28,00:05:57.912, 8167.75, 2694.06,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8151.15, 2692.67,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,16318.90, 5386.73,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21705.63, 8169.83, 2756.59,    0.00,    0.00,,,,,,,,, 8145.65, 2747.52,    0.00,    0.00,,,,,,,,,16315.48, 5504.10,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21819.58,  32634.38,  10890.83,      0.00,      0.00,  32634.38,  10890.83,  43525.21
2024-09-28,00:05:58.909, 9327.21, 3879.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9302.47, 3874.51,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18629.67, 7753.53,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26383.20, 9238.80, 3924.82,    0.00,    0.00,,,,,,,,, 9203.08, 3909.62,    0.00,    0.00,,,,,,,,,18441.89, 7834.44,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26276.32,  37071.56,  15587.96,      0.00,      0.00,  37071.56,  15587.96,  52659.52
2024-09-28,00:05:59.910, 7439.15, 3258.72,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 7420.27, 3255.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,14859.42, 6514.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21373.42, 7372.45, 3279.58,    0.00,    0.00,,,,,,,,, 7344.50, 3266.77,    0.00,    0.00,,,,,,,,,14716.94, 6546.36,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,21263.30,  29576.36,  13060.36,      0.00,      0.00,  29576.37,  13060.36,  42636.72
2024-09-28,00:06:00.911, 9095.96, 4011.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 9074.21, 4006.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,18170.17, 8018.72,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26188.89, 9029.84, 4055.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,, 8999.31, 4042.25,    0.00,    0.00,,,,,    0.00,    0.00,    0.00,    0.00,18029.14, 8097.63,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,26126.78,  36199.31,  16116.36,      0.00,      0.00,  36199.31,  16116.36,  52315.67
