,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),iMC0 NM read hit rate,iMC1 NM read hit rate,iMC2 NM read hit rate,iMC3 NM read hit rate,Memory (MB/s),DRAMRead,DRAMWrite,PMMREAD,PMMWrite,Read,Write,Memory
2024-09-29,01:03:11.615,   79.39,   46.73,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   73.06,   43.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  152.45,   90.38,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  242.83,   73.63,   29.42,    0.00,    0.00,    0.00,    0.00,  519.72,  294.75,    0.00,    0.00,  520.03,  294.13,   69.60,   26.58,    0.00,    0.00,    0.00,    0.00,  518.09,  294.12,    0.00,    0.00,  518.49,  293.69,  143.23,   56.00, 2076.33, 1176.69,    0.99,    0.99,    0.00,    0.00,  199.23,    295.68,    146.38,   2076.33,   1176.69,   2372.01,   1323.07,   3695.08
2024-09-29,01:03:12.644,   65.95,   32.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   62.95,   30.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  128.90,   62.84,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  191.74,   78.25,   36.25,    0.00,    0.00,    0.00,    0.00,  566.08,  309.72,    0.00,    0.00,  567.31,  309.97,   74.78,   33.33,    0.00,    0.00,    0.00,    0.00,  566.85,  311.29,    0.00,    0.00,  567.81,  311.02,  153.03,   69.58, 2268.05, 1242.01,    1.00,    1.00,    0.00,    0.00,  222.61,    281.92,    132.43,   2268.05,   1242.01,   2549.98,   1374.43,   3924.41
2024-09-29,01:03:13.638,   65.26,   35.47,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   62.04,   34.18,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  127.29,   69.64,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  196.94,   49.96,   21.88,    0.00,    0.00,    0.00,    0.00,  527.48,  297.41,    0.00,    0.00,  527.35,  296.40,   47.24,   19.80,    0.00,    0.00,    0.00,    0.00,  524.50,  295.83,    0.00,    0.00,  524.24,  294.61,   97.20,   41.67, 2103.56, 1184.25,    1.01,    1.00,    0.00,    0.00,  138.87,    224.49,    111.31,   2103.57,   1184.25,   2328.06,   1295.57,   3623.63
2024-09-29,01:03:14.643,   64.05,   29.74,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.93,   28.41,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  124.98,   58.14,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  183.13,   69.61,   31.39,    0.00,    0.00,    0.00,    0.00,  559.16,  295.52,    0.00,    0.00,  560.84,  295.64,   66.64,   29.05,    0.00,    0.00,    0.00,    0.00,  561.55,  295.88,    0.00,    0.00,  561.65,  295.08,  136.25,   60.44, 2243.19, 1182.12,    0.99,    0.99,    0.00,    0.00,  196.69,    261.23,    118.59,   2243.19,   1182.12,   2504.43,   1300.70,   3805.13
2024-09-29,01:03:15.637,   69.16,   32.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   65.19,   30.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  134.35,   62.66,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  197.00,   50.32,   23.27,    0.00,    0.00,    0.00,    0.00,  553.35,  298.95,    0.00,    0.00,  553.10,  298.52,   47.16,   20.50,    0.00,    0.00,    0.00,    0.00,  549.14,  298.45,    0.00,    0.00,  549.71,  298.06,   97.48,   43.77, 2205.30, 1193.99,    1.01,    1.00,    0.00,    0.00,  141.25,    231.83,    106.42,   2205.30,   1193.99,   2437.13,   1300.41,   3737.54
2024-09-29,01:03:16.627,  108.41,   58.13,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  101.87,   55.19,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  210.27,  113.32,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  323.59,   65.71,   27.93,    0.00,    0.00,    0.00,    0.00,  556.13,  295.51,    0.00,    0.00,  556.05,  294.74,   62.02,   25.16,    0.00,    0.00,    0.00,    0.00,  552.69,  294.20,    0.00,    0.00,  552.79,  293.71,  127.72,   53.08, 2217.65, 1178.16,    0.99,    0.99,    0.00,    0.00,  180.81,    338.00,    166.40,   2217.65,   1178.16,   2555.65,   1344.57,   3900.22
2024-09-29,01:03:17.673,   54.97,   28.17,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   50.68,   25.25,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  105.66,   53.42,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  159.07,   48.49,   22.65,    0.00,    0.00,    0.00,    0.00,  579.46,  300.82,    0.00,    0.00,  581.00,  301.30,   45.78,   20.21,    0.00,    0.00,    0.00,    0.00,  580.48,  302.43,    0.00,    0.00,  581.66,  302.45,   94.27,   42.86, 2322.59, 1207.01,    1.00,    1.00,    0.00,    0.00,  137.13,    199.92,     96.28,   2322.59,   1207.01,   2522.52,   1303.29,   3825.80
2024-09-29,01:03:18.630,   72.47,   39.40,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   66.29,   36.43,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  138.76,   75.83,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  214.59,   63.26,   24.70,    0.00,    0.00,    0.00,    0.00,  548.04,  295.96,    0.00,    0.00,  547.28,  295.04,   60.85,   22.50,    0.00,    0.00,    0.00,    0.00,  543.69,  294.04,    0.00,    0.00,  543.67,  293.01,  124.11,   47.20, 2182.68, 1178.05,    1.00,    1.00,    0.00,    0.00,  171.31,    262.87,    123.03,   2182.68,   1178.05,   2445.55,   1301.07,   3746.62
2024-09-29,01:03:19.669,   62.39,   31.68,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   59.46,   30.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  121.85,   62.27,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  184.12,   52.78,   22.46,    0.00,    0.00,    0.00,    0.00,  549.35,  302.45,    0.00,    0.00,  550.64,  302.84,   49.30,   20.22,    0.00,    0.00,    0.00,    0.00,  548.92,  303.63,    0.00,    0.00,  549.30,  303.21,  102.09,   42.68, 2198.21, 1212.14,    0.99,    0.99,    0.00,    0.00,  144.77,    223.94,    104.95,   2198.21,   1212.14,   2422.15,   1317.08,   3739.23
2024-09-29,01:03:20.635,   58.74,   29.65,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   54.42,   27.22,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  113.16,   56.87,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  170.03,   51.82,   24.14,    0.00,    0.00,    0.00,    0.00,  526.36,  297.20,    0.00,    0.00,  526.46,  296.28,   48.50,   21.42,    0.00,    0.00,    0.00,    0.00,  523.96,  295.72,    0.00,    0.00,  524.04,  294.74,  100.32,   45.56, 2100.83, 1183.95,    0.99,    0.99,    0.00,    0.00,  145.88,    213.48,    102.43,   2100.83,   1183.95,   2314.31,   1286.37,   3600.68
2024-09-29,01:03:21.641,   66.68,   32.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.59,   31.09,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  130.27,   63.60,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  193.87,   69.36,   42.89,    0.00,    0.00,    0.00,    0.00,  557.96,  303.93,    0.00,    0.00,  558.77,  303.88,   63.13,   38.21,    0.00,    0.00,    0.00,    0.00,  556.44,  303.78,    0.00,    0.00,  556.74,  303.18,  132.50,   81.11, 2229.91, 1214.78,    1.00,    1.00,    0.00,    0.00,  213.60,    262.77,    144.71,   2229.91,   1214.78,   2492.68,   1359.48,   3852.17
2024-09-29,01:03:22.661,   57.99,   30.20,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   53.66,   27.59,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  111.65,   57.79,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  169.45,   90.82,   35.91,    0.00,    0.00,    0.00,    0.00,  520.74,  295.01,    0.00,    0.00,  520.96,  294.12,   87.46,   33.41,    0.00,    0.00,    0.00,    0.00,  518.94,  294.11,    0.00,    0.00,  519.16,  293.41,  178.29,   69.32, 2079.80, 1176.65,    1.00,    0.99,    0.00,    0.00,  247.61,    289.94,    127.11,   2079.80,   1176.65,   2369.74,   1303.76,   3673.50
2024-09-29,01:03:23.662,   70.31,   38.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   66.93,   36.96,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  137.25,   75.57,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  212.81,   61.09,   42.12,    0.00,    0.00,    0.00,    0.00,  575.67,  302.90,    0.00,    0.00,  577.05,  303.21,   56.94,   38.62,    0.00,    0.00,    0.00,    0.00,  575.89,  303.59,    0.00,    0.00,  576.59,  303.68,  118.02,   80.75, 2305.19, 1213.38,    1.00,    1.00,    0.00,    0.00,  198.77,    255.27,    156.31,   2305.19,   1213.38,   2560.46,   1369.69,   3930.16
2024-09-29,01:03:24.671,   67.54,   34.28,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   64.12,   33.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.66,   67.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  199.30,   56.80,   27.26,    0.00,    0.00,    0.00,    0.00,  536.39,  293.77,    0.00,    0.00,  537.33,  293.74,   51.91,   23.09,    0.00,    0.00,    0.00,    0.00,  536.22,  293.89,    0.00,    0.00,  537.07,  293.21,  108.71,   50.35, 2147.02, 1174.61,    0.99,    0.99,    0.00,    0.00,  159.06,    240.37,    117.99,   2147.02,   1174.61,   2387.39,   1292.60,   3679.99
2024-09-29,01:03:25.649,   60.76,   28.11,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   57.85,   26.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  118.62,   54.98,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  173.59,   68.36,   25.91,    0.00,    0.00,    0.00,    0.00,  572.97,  290.11,    0.00,    0.00,  572.67,  289.44,   65.96,   23.94,    0.00,    0.00,    0.00,    0.00,  568.66,  288.45,    0.00,    0.00,  568.07,  287.68,  134.32,   49.85, 2282.36, 1155.69,    1.00,    0.99,    0.00,    0.00,  184.17,    252.94,    104.82,   2282.37,   1155.69,   2535.30,   1260.51,   3795.81
2024-09-29,01:03:26.726,   84.99,   43.54,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.03,   40.13,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  164.02,   83.67,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  247.69,   59.98,   29.53,    0.00,    0.00,    0.00,    0.00,  579.43,  302.90,    0.00,    0.00,  580.55,  302.98,   56.61,   26.96,    0.00,    0.00,    0.00,    0.00,  580.65,  304.41,    0.00,    0.00,  581.98,  304.61,  116.59,   56.49, 2322.61, 1214.90,    1.00,    1.00,    0.00,    0.00,  173.08,    280.61,    140.16,   2322.61,   1214.90,   2603.22,   1355.07,   3958.28
2024-09-29,01:03:27.724,   59.68,   28.55,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   55.10,   26.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  114.78,   54.65,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  169.43,   57.53,   24.79,    0.00,    0.00,    0.00,    0.00,  561.59,  307.45,    0.00,    0.00,  562.02,  307.28,   54.70,   22.65,    0.00,    0.00,    0.00,    0.00,  559.74,  307.22,    0.00,    0.00,  562.36,  307.67,  112.23,   47.44, 2245.71, 1229.63,    1.00,    1.00,    0.00,    0.00,  159.67,    227.01,    102.10,   2245.71,   1229.63,   2472.72,   1331.72,   3804.44
2024-09-29,01:03:28.677,   65.15,   30.69,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.69,   27.95,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  125.84,   58.64,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  184.48,   54.10,   23.08,    0.00,    0.00,    0.00,    0.00,  515.51,  286.40,    0.00,    0.00,  515.14,  285.28,   51.19,   20.77,    0.00,    0.00,    0.00,    0.00,  511.57,  284.85,    0.00,    0.00,  508.66,  282.02,  105.29,   43.85, 2050.89, 1138.55,    0.99,    0.98,    0.00,    0.00,  149.14,    231.13,    102.49,   2050.89,   1138.55,   2282.02,   1241.04,   3523.06
2024-09-29,01:03:29.704,   71.09,   36.30,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   66.06,   33.70,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  137.16,   70.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  207.15,   66.93,   31.36,    0.00,    0.00,    0.00,    0.00,  570.93,  312.12,    0.00,    0.00,  571.57,  312.36,   63.40,   28.86,    0.00,    0.00,    0.00,    0.00,  570.66,  313.02,    0.00,    0.00,  571.45,  312.75,  130.33,   60.22, 2284.60, 1250.24,    1.00,    1.00,    0.00,    0.00,  190.55,    267.49,    130.22,   2284.60,   1250.24,   2552.09,   1380.46,   3932.55
2024-09-29,01:03:30.693,   54.60,   23.90,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   51.83,   23.08,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  106.43,   46.98,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  153.41,   46.26,   18.83,    0.00,    0.00,    0.00,    0.00,  546.21,  299.39,    0.00,    0.00,  547.13,  298.96,   43.70,   16.91,    0.00,    0.00,    0.00,    0.00,  544.71,  298.55,    0.00,    0.00,  544.46,  297.18,   89.97,   35.74, 2182.51, 1194.08,    1.00,    0.99,    0.00,    0.00,  125.71,    196.40,     82.72,   2182.51,   1194.08,   2378.91,   1276.80,   3655.71
2024-09-29,01:03:31.694,   98.81,   43.39,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   94.94,   42.24,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  193.75,   85.63,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  279.38,   93.33,   53.01,    0.00,    0.00,    0.00,    0.00,  579.65,  300.33,    0.00,    0.00,  580.01,  299.76,   88.22,   50.34,    0.00,    0.00,    0.00,    0.00,  577.27,  299.76,    0.00,    0.00,  577.30,  299.06,  181.56,  103.35, 2314.23, 1198.91,    1.00,    0.99,    0.00,    0.00,  284.90,    375.30,    188.98,   2314.23,   1198.91,   2689.54,   1387.90,   4077.43
2024-09-29,01:03:32.710,   63.81,   31.66,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.12,   30.34,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  123.94,   62.00,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  185.93,   84.75,   34.40,    0.00,    0.00,    0.00,    0.00,  553.76,  298.34,    0.00,    0.00,  555.62,  298.64,   80.10,   30.98,    0.00,    0.00,    0.00,    0.00,  555.18,  298.90,    0.00,    0.00,  556.73,  298.87,  164.84,   65.38, 2221.29, 1194.76,    1.00,    1.00,    0.00,    0.00,  230.22,    288.78,    127.38,   2221.29,   1194.76,   2510.07,   1322.13,   3832.21
2024-09-29,01:03:33.724,   52.06,   25.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   48.56,   23.20,    0.00,    0.00,,,,,,,,,  100.62,   48.52,    0.00,    0.00,    1.00,    0.99,    0.00,    0.00,  149.14,   45.93,   19.82,    0.00,    0.00,    0.00,    0.00,  574.19,  292.66,    0.00,    0.00,  574.92,  292.85,   43.96,   18.02,    0.00,    0.00,    0.00,    0.00,  572.39,  293.38,    0.00,    0.00,  572.86,  293.04,   89.89,   37.85, 2294.36, 1171.92,    1.00,    0.99,    0.00,    0.00,  127.74,    190.51,     86.36,   2294.36,   1171.92,   2484.87,   1258.29,   3743.16
2024-09-29,01:03:34.725,   68.20,   33.82,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   63.39,   31.36,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  131.60,   65.18,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  196.78,   88.16,   32.73,    0.00,    0.00,    0.00,    0.00,  548.97,  299.00,    0.00,    0.00,  548.92,  298.56,   84.76,   30.58,    0.00,    0.00,    0.00,    0.00,  546.80,  298.32,    0.00,    0.00,  546.96,  297.52,  172.92,   63.31, 2191.66, 1193.41,    1.00,    1.00,    0.00,    0.00,  236.23,    304.52,    128.49,   2191.66,   1193.41,   2496.17,   1321.90,   3818.07
2024-09-29,01:03:35.737,   63.85,   32.02,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   58.56,   28.83,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  122.41,   60.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  183.26,  112.32,   32.64,    0.00,    0.00,    0.00,    0.00,  555.24,  299.98,    0.00,    0.00,  556.00,  299.83,  108.32,   30.08,    0.00,    0.00,    0.00,    0.00,  553.08,  299.86,    0.00,    0.00,  553.52,  299.13,  220.64,   62.71, 2217.84, 1198.80,    1.00,    1.00,    0.00,    0.00,  283.35,    343.05,    123.56,   2217.84,   1198.80,   2560.89,   1322.36,   3883.25
2024-09-29,01:03:36.710,   98.15,   48.92,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   93.18,   47.32,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  191.33,   96.24,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  287.57,   77.77,   35.77,    0.00,    0.00,    0.00,    0.00,  529.66,  295.40,    0.00,    0.00,  529.39,  294.41,   73.90,   32.69,    0.00,    0.00,    0.00,    0.00,  526.31,  293.60,    0.00,    0.00,  526.64,  292.85,  151.67,   68.46, 2112.01, 1176.26,    0.99,    0.99,    0.00,    0.00,  220.13,    343.00,    164.70,   2112.01,   1176.26,   2455.00,   1340.97,   3795.97
2024-09-29,01:03:37.721,   79.30,   43.88,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   73.98,   41.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  153.28,   85.37,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  238.65,   68.42,   38.96,    0.00,    0.00,    0.00,    0.00,  571.90,  307.93,    0.00,    0.00,  572.17,  307.78,   64.91,   36.66,    0.00,    0.00,    0.00,    0.00,  571.09,  308.33,    0.00,    0.00,  571.60,  308.12,  133.33,   75.62, 2286.77, 1232.17,    1.00,    1.00,    0.00,    0.00,  208.95,    286.61,    160.99,   2286.77,   1232.17,   2573.37,   1393.16,   3966.54
2024-09-29,01:03:38.729,   84.25,   36.99,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   79.04,   34.61,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  163.29,   71.61,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  234.90,   69.11,   33.90,    0.00,    0.00,    0.00,    0.00,  542.26,  294.37,    0.00,    0.00,  542.78,  293.93,   66.02,   31.29,    0.00,    0.00,    0.00,    0.00,  541.45,  294.12,    0.00,    0.00,  542.07,  293.55,  135.13,   65.19, 2168.56, 1175.97,    1.00,    1.00,    0.00,    0.00,  200.32,    298.42,    136.80,   2168.56,   1175.97,   2466.98,   1312.77,   3779.75
2024-09-29,01:03:39.717,   70.54,   35.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   65.96,   33.35,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  136.50,   68.86,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  205.36,   63.36,   33.96,    0.00,    0.00,    0.00,    0.00,  581.24,  299.47,    0.00,    0.00,  581.53,  298.69,   59.56,   30.81,    0.00,    0.00,    0.00,    0.00,  578.15,  298.38,    0.00,    0.00,  578.43,  297.58,  122.92,   64.77, 2319.35, 1194.12,    0.99,    0.99,    0.00,    0.00,  187.69,    259.42,    133.62,   2319.35,   1194.12,   2578.77,   1327.74,   3906.51
2024-09-29,01:03:40.712,   74.56,   33.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   69.98,   31.27,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  144.54,   64.79,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  209.33,   61.47,   26.57,    0.00,    0.00,    0.00,    0.00,  574.36,  297.90,    0.00,    0.00,  575.06,  297.86,   58.41,   24.39,    0.00,    0.00,    0.00,    0.00,  572.74,  297.71,    0.00,    0.00,  573.50,  297.29,  119.88,   50.97, 2295.66, 1190.77,    1.00,    0.99,    0.00,    0.00,  170.85,    264.43,    115.76,   2295.66,   1190.77,   2560.09,   1306.53,   3866.61
2024-09-29,01:03:41.766,   60.72,   27.10,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   56.18,   24.13,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  116.90,   51.23,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  168.13,   52.86,   22.27,    0.00,    0.00,    0.00,    0.00,  582.18,  301.93,    0.00,    0.00,  583.32,  302.33,   50.25,   19.85,    0.00,    0.00,    0.00,    0.00,  585.39,  305.06,    0.00,    0.00,  586.54,  304.96,  103.12,   42.12, 2337.43, 1214.28,    1.00,    1.00,    0.00,    0.00,  145.24,    220.01,     93.35,   2337.43,   1214.28,   2557.45,   1307.64,   3865.08
2024-09-29,01:03:42.724,   79.05,   39.33,    0.00,    0.00,,,,,,,,,   74.80,   38.23,    0.00,    0.00,,,,,,,,,  153.85,   77.56,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  231.41,  106.66,   44.07,    0.00,    0.00,    0.00,    0.00,  541.92,  291.65,    0.00,    0.00,  542.51,  291.11,  103.04,   41.89,    0.00,    0.00,    0.00,    0.00,  537.58,  288.80,    0.00,    0.00,  537.87,  287.99,  209.70,   85.96, 2159.88, 1159.55,    1.00,    1.00,    0.00,    0.00,  295.66,    363.55,    163.52,   2159.88,   1159.55,   2523.43,   1323.07,   3846.50
2024-09-29,01:03:43.741,   52.99,   23.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   50.74,   22.87,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  103.73,   46.45,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  150.18,   49.75,   20.59,    0.00,    0.00,    0.00,    0.00,  543.40,  301.39,    0.00,    0.00,  543.96,  301.34,   47.53,   18.87,    0.00,    0.00,    0.00,    0.00,  541.18,  301.25,    0.00,    0.00,  540.75,  300.52,   97.28,   39.46, 2169.30, 1204.50,    1.00,    0.99,    0.00,    0.00,  136.74,    201.01,     85.91,   2169.30,   1204.50,   2370.31,   1290.42,   3660.73
2024-09-29,01:03:44.725,   67.13,   29.26,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   61.92,   26.58,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  129.06,   55.85,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  184.90,   57.26,   23.00,    0.00,    0.00,    0.00,    0.00,  541.88,  302.40,    0.00,    0.00,  542.62,  301.61,   54.45,   20.75,    0.00,    0.00,    0.00,    0.00,  539.93,  301.54,    0.00,    0.00,  540.40,  300.92,  111.71,   43.75, 2164.84, 1206.46,    0.99,    0.99,    0.00,    0.00,  155.46,    240.76,     99.60,   2164.84,   1206.46,   2405.60,   1306.06,   3711.66
2024-09-29,01:03:45.722,   55.91,   29.52,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   51.95,   27.50,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  107.86,   57.02,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  164.89,   61.75,   31.56,    0.00,    0.00,    0.00,    0.00,  552.85,  300.52,    0.00,    0.00,  552.90,  299.96,   58.77,   29.23,    0.00,    0.00,    0.00,    0.00,  551.30,  300.14,    0.00,    0.00,  551.76,  299.82,  120.52,   60.79, 2208.82, 1200.43,    0.99,    0.99,    0.00,    0.00,  181.31,    228.38,    117.81,   2208.82,   1200.43,   2437.21,   1318.24,   3755.45
2024-09-29,01:03:46.730,   63.25,   29.96,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,   60.09,   28.91,    0.00,    0.00,    0.00,    0.00,    0.00,    0.00,,,,,  123.34,   58.87,    0.00,    0.00,    1.00,    1.00,    0.00,    0.00,  182.21,   55.97,   25.93,    0.00,    0.00,    0.00,    0.00,  535.55,  298.67,    0.00,    0.00,  536.45,  298.24,   54.06,   24.11,    0.00,    0.00,    0.00,    0.00,  535.21,  298.70,    0.00,    0.00,  535.86,  297.95,  110.03,   50.05, 2143.06, 1193.56,    1.02,    1.01,    0.00,    0.00,  160.08,    233.37,    108.91,   2143.06,   1193.56,   2376.43,   1302.47,   3678.89
